,Close-Close Change,Volume,Annualised 30D Volatility,Future 1D,Future 3D,Future 5D,Future 10D,1D increase,3D increase,5D increase,10D increase
2020-06-19,0.9943505363780516,8327780000,0.2657163690277504,1.0064950576872171,0.9846952939885205,0.9713694499861185,1.0264644547315138,True,False,False,True
2020-06-22,1.0064950576872171,4665380000,0.26254149079068123,1.0043074416426652,0.9890630111679163,0.9792742457967963,1.0088073229715253,True,False,False,True
2020-06-23,1.0043074416426652,4704830000,0.262533278408654,0.9741448412635048,0.9609617761369912,0.9900999268672018,1.012343155696215,False,False,False,True
2020-06-24,0.9741448412635048,5587200000,0.2670037945519865,1.0109594699589879,1.0009539951415092,1.021482921519967,1.0333472116131703,True,True,True,True
2020-06-25,1.0109594699589879,4815420000,0.2614930221449915,0.9757730822113264,1.005360339326018,1.0149979246115137,1.0328430228033314,False,True,True,True
2020-06-26,0.9757730822113264,8098120000,0.2718308226902968,1.0146856981439325,1.035496252970207,1.0567188979910607,1.0485767933400914,True,True,True,True
2020-06-29,1.0146856981439325,4462770000,0.27429612764689376,1.0154098596900345,1.0251437816876503,1.0301581271043225,1.0472547195765816,True,True,True,True
2020-06-30,1.0154098596900345,4696280000,0.2631404989096253,1.005022110834793,1.0256201839182786,1.022465640311068,1.0407284479838983,True,True,True,True
2020-07-01,1.005022110834793,4443130000,0.2607028503510592,1.0045412823425957,1.0094548535556795,1.0116147708818752,1.0320007959279298,True,True,True,True
2020-07-02,1.0045412823425957,4190830000,0.2572358074676746,1.0158817383970018,1.012757147740742,1.0175814134779122,1.0302618841473346,True,True,True,True
2020-07-06,1.0158817383970018,4736450000,0.25866848601316866,0.9891814373592644,0.9912979759224085,0.9922949190494763,1.022681242373542,False,False,False,True
2020-07-07,0.9891814373592644,4563700000,0.26160045281444483,1.0078275024480816,1.0126282858341917,1.0165960856129106,1.0356021008991128,True,True,True,True
2020-07-08,1.0078275024480816,4927700000,0.260423838617784,0.9943563600572882,0.9953563789850913,1.0178615368114223,1.0334643557922225,False,False,True,True
2020-07-09,0.9943563600572882,4829020000,0.2584557701276385,1.0104662045335575,1.0144255325899019,1.02015196459447,1.0265255944544016,True,True,True,True
2020-07-10,1.0104662045335575,4515340000,0.2595480942817241,0.9906374802200286,1.0130359430336822,1.0124613819606654,1.0096042749855563,False,True,True,True
2020-07-13,0.9906374802200286,4890780000,0.2613633029564589,1.0134063551828398,1.0191270339310727,1.0306222703963586,1.0266827669702898,True,True,True,True
2020-07-14,1.0134063551828398,4476170000,0.26362971493817194,1.0090820385798993,1.008509720033025,1.0186957391978777,1.0065425704921307,True,True,True,True
2020-07-15,1.0090820385798993,4669760000,0.2638301745489821,0.9965938956659725,1.0078349697510658,1.0153290191411277,1.0098804919170872,False,True,True,True
2020-07-16,0.9965938956659725,3961230000,0.2617277360449577,1.0028486395880043,1.012977481441859,1.006247725908625,1.0095317470930494,True,True,True,True
2020-07-17,1.0028486395880043,3993830000,0.2614235021983491,1.0084069053843268,1.0159052075677648,0.9971780583180603,1.014385700508259,True,True,False,True
2020-07-20,1.0084069053843268,3971200000,0.2515983144131002,1.0016790493997243,0.9950243554418415,0.9961775487108832,1.0131525536311745,True,False,False,True
2020-07-21,1.0016790493997243,4547960000,0.2493297607952369,1.0057470911491109,0.9872071961440454,0.9880698738218767,1.0151076044576794,True,False,False,True
2020-07-22,1.0057470911491109,4255190000,0.24855926595095046,0.9876801728927174,0.9888248545491175,0.9946337323947961,1.015796606858322,False,False,False,True
2020-07-23,0.9876801728927174,4290460000,0.25088257033693,0.993809609167836,0.9946780564088935,1.0032636309130132,1.0350778511957377,False,False,True,True
2020-07-24,0.993809609167836,3894900000,0.17813319646994052,1.0073951294147647,1.0133130988328882,1.017256338571291,1.0421845796935592,True,True,True,True
2020-07-27,1.0073951294147647,3963910000,0.17591709447225395,0.9935265989794438,1.0021022346661892,1.0170401400254985,1.0373710027443266,False,True,True,True
2020-07-28,0.9935265989794438,4027890000,0.17664551760680575,1.0124283814518835,1.0163681783721306,1.0273641888616845,1.035809274058239,True,True,True,True
2020-07-29,1.0124283814518835,4676300000,0.17204318590352208,0.9962497391389744,1.0111004038742468,1.0212770528228234,1.0374136089662538,False,True,True,True
2020-07-30,0.9962497391389744,4254010000,0.17208201796788689,1.007670459796317,1.0185723703261023,1.0317107281699944,1.0391871160919468,True,True,True,True
2020-07-31,1.007670459796317,5117260000,0.17299607099484474,1.0071810266819927,1.0173182273961212,1.0245053681919343,1.0310994399471745,True,True,True,True
2020-08-03,1.0071810266819927,4643640000,0.17226398289543787,1.0036119601409574,1.0165573466965738,1.0199902264607947,1.026522107320745,True,True,True,True
2020-08-04,1.0036119601409574,4621670000,0.1718288160708908,1.0064297401187354,1.0135399560261422,1.0082201475271508,1.0251836528545204,True,True,True,True
2020-08-05,1.0064297401187354,4732220000,0.17218436578494828,1.006427727877828,1.0098264002620372,1.0158003708188967,1.014147612365038,True,True,True,True
2020-08-06,1.006427727877828,4267490000,0.15074578994461285,1.000632994541915,0.995380931338007,1.0072465931756023,1.0108534677351937,True,False,True,True
2020-08-07,1.000632994541915,4104860000,0.14906705587635313,1.0027422358024396,1.0086742975818195,1.0064363467093171,1.013690291470722,True,True,True,True
2020-08-10,1.0027422358024396,4318570000,0.12511483428643155,0.992030876633328,1.0038566033917873,1.0064038661258694,1.0210714572663946,False,True,True,True
2020-08-11,0.992030876633328,5087650000,0.1250877360634946,1.013996502374246,1.0117467430984886,1.016825199703632,1.0329754716245367,True,True,True,True
2020-08-12,1.013996502374246,3768560000,0.12392739380461693,0.9979528747023236,1.000485156862455,0.9983729495466448,1.0291034952002018,False,True,False,True
2020-08-13,0.9979528747023236,3648810000,0.12457557512333794,0.9998280681680072,1.004846699057043,1.0035809250525431,1.0329397675363057,False,True,True,True
2020-08-14,0.9998280681680072,3193400000,0.12471276095865018,1.0027098744385312,1.0005929703366592,1.0072075544420895,1.04007293535141,True,True,True,True
2020-08-17,1.0027098744385312,3671290000,0.11812173752455135,1.0023033775972137,1.0010408073353265,1.0145742595335885,1.0349853192942624,True,True,True,True
2020-08-18,1.0023033775972137,3881310000,0.11160887016749048,0.9955955843742073,1.0021771324392734,1.0158830366572462,1.0403772516210494,False,True,True,True
2020-08-19,0.9955955843742073,3884480000,0.11218503678813473,1.0031586589033588,1.0167207431441398,1.0307806272871387,1.0610367868201553,True,True,True,True
2020-08-20,1.0031586589033588,3642850000,0.10977037663154532,1.003441135899761,1.0171643267927137,1.0292540857950503,1.0205434336333377,True,True,True,True
2020-08-21,1.003441135899761,3705420000,0.10714575201058307,1.0100436835474338,1.0240112329121975,1.0326301969880731,1.00877203311001,True,True,True,True
2020-08-24,1.0100436835474338,3728690000,0.1036964572484617,1.0035963255694669,1.0155248187265393,1.0201178568930547,0.9710195612133083,True,True,True,False
2020-08-25,1.0035963255694669,3619300000,0.09877508949500596,1.0101956661884877,1.0186983465074546,1.0241112550165237,0.9870310893768769,True,True,True,False
2020-08-26,1.0101956661884877,3754360000,0.09947086909857608,1.0016730243508407,1.0062034133146294,1.0293526660591654,0.959887660151837,True,True,True,False
2020-08-27,1.0016730243508407,3929560000,0.09791384842460407,1.0067325766598272,1.0120819044065952,0.9915369272933379,0.9587952533325682,True,True,False,False
2020-08-28,1.0067325766598272,3855880000,0.09860975674179666,0.9978050233608228,1.020761058263802,0.9768957329084011,0.9645183451586513,False,True,False,False
2020-08-31,0.9978050233608228,4342290000,0.09818522593863237,1.0075250477814823,0.987072573572055,0.9518699772305883,0.9716853650105276,True,False,False,False
2020-09-01,1.0075250477814823,4083110000,0.09922933582873217,1.015365857116527,0.9717323805878099,0.9637928345597094,0.9599733458097627,True,False,False,False
2020-09-02,1.015365857116527,4285190000,0.10553627984446784,0.9648741636040704,0.9304632432613577,0.9325158342735222,0.9374923202377093,False,False,False,False
2020-09-03,0.9648741636040704,4898680000,0.14688595429971546,0.9918670008625032,0.9837629447824351,0.9669788657794656,0.96075610843227,False,False,False,False
2020-09-04,0.9918670008625032,4431440000,0.14795777604422888,0.972243621168616,0.974388379204893,0.9873298783761703,0.957425823470364,False,False,False,False
2020-09-08,0.972243621168616,4665600000,0.1705183026175092,1.020145024971187,1.0027402276219746,1.0208173261621205,0.9951168123319243,True,True,True,False
2020-09-09,1.020145024971187,3920830000,0.17768914881629835,0.9824152093581566,0.9954633181914468,0.9960370230894154,0.9523265940169928,False,False,False,False
2020-09-10,0.9824152093581566,4192250000,0.18340927922429914,1.0005330634075928,1.018570371856648,1.0053366235524184,0.9722687238521912,True,True,True,False
2020-09-11,1.0005330634075928,3704450000,0.18288871833984174,1.0127418085166884,1.0133254713451483,0.9935647431733894,0.9872761503395714,True,True,False,False
2020-09-14,1.0127418085166884,3832130000,0.1850678002902301,1.0052193856138836,0.992159099641204,0.9697121949201128,0.9905601825307215,True,False,False,False
2020-09-15,1.0052193856138836,4051460000,0.18460303802223751,0.9953810419851816,0.9759702457956012,0.9748235916735266,0.9806744678348813,False,False,False,False
2020-09-16,0.9953810419851816,4710030000,0.18518107660897448,0.9915876283787576,0.9691536527947207,0.9561156582946629,0.9933569438988147,False,False,False,False
2020-09-17,0.9915876283787576,4371940000,0.18629037663599302,0.9888174297961576,0.9876556816929347,0.9671076344723425,1.0070866634296587,False,False,False,True
2020-09-18,0.9888174297961576,7068700000,0.18828627242302898,0.9884288756940114,0.9751315722088163,0.9936706763429098,1.0087212717692882,False,False,False,True
2020-09-21,0.9884288756940114,4828350000,0.19110250519336444,1.010517942372282,0.9894942488098357,1.021499149665047,1.0388715841831602,True,False,True,True
2020-09-22,1.010517942372282,3963300000,0.1936089607215975,0.976278588598642,0.9948394996938683,1.0060019845758044,1.0136929698362576,False,False,True,True
2020-09-23,0.976278588598642,4364500000,0.20407729219968967,1.002987407782707,1.0354287409018448,1.0389506073674972,1.056386935729026,True,True,True,True
2020-09-24,1.002987407782707,4599470000,0.19953772159836106,1.0159767633116592,1.027376416486221,1.041338758512778,1.0616770211206217,True,True,True,True
2020-09-25,1.0159767633116592,3792220000,0.2056696958573123,1.0161105485590245,1.0195667068874565,1.0151464622884618,1.0541707342214242,True,True,True,True
2020-09-28,1.0161105485590245,3946060000,0.21134599381166325,0.995187373194892,1.0087122568325575,1.0170068027210883,1.0544874089986866,False,True,True,True
2020-09-29,0.995187373194892,3651880000,0.2115938129786496,1.0082537093722923,1.00388251131025,1.007645099491226,1.052904088479284,True,True,True,True
2020-09-30,1.0082537093722923,4722530000,0.212946796215432,1.0052928932500744,1.0135593220338983,1.0167826345524829,1.0373684210526308,True,True,True,True
2020-10-01,1.0052928932500744,4070530000,0.21312847515567745,0.990422385234264,0.9941345243729294,1.0195308802650256,1.03033009938476,False,False,True,True
2020-10-02,0.990422385234264,3961550000,0.21475476696826534,1.0179726557600302,1.0212100035240501,1.0384420114561492,1.040433995735301,True,True,True,True
2020-10-05,1.0179726557600302,3686920000,0.22098111764112088,0.9860265211523792,1.0112157484011028,1.036853840286334,1.0053746406149142,False,True,True,True
2020-10-06,0.9860265211523792,4443380000,0.22264742042761304,1.0173967634343657,1.0345644263412048,1.0449156047212556,1.0244423484886795,True,True,True,True
2020-10-07,1.0173967634343657,3807830000,0.2284222652455771,1.008010083522448,1.0335668998432488,1.0202460051938322,1.004714222211823,True,True,True,True
2020-10-08,1.008010083522448,3856190000,0.22764992555097874,1.0087935871510925,1.018886919285256,1.0105923413687357,1.0019322101757264,True,True,True,True
2020-10-09,1.0087935871510925,3939060000,0.2290917833192719,1.0164157899883235,1.0033159435628127,1.0019182431538558,0.9966207860483037,True,True,True,False
2020-10-12,1.0164157899883235,3428970000,0.233235015257792,0.9936930921108476,0.9856036126783277,0.9696396941899484,0.9622971971184588,False,False,False,False
2020-10-13,0.9936930921108476,3605150000,0.2339288178633214,0.9933768611561165,0.9919930066943246,0.9804067848732746,0.9654748243843131,False,False,False,False
2020-10-14,0.9933768611561165,3840630000,0.2336812992301919,0.9984721971410307,0.9822998449265765,0.9847764334259184,0.937615194329071,False,False,False,False
2020-10-15,0.9984721971410307,3717640000,0.2289493876825685,1.0001349279714296,0.9884536106150992,0.9914306384102614,0.9502689947004888,True,False,False,False
2020-10-16,1.0001349279714296,4675890000,0.20454347850848345,0.983670177191064,0.9861502205918233,0.99471268524977,0.9386160554105997,False,False,False,False
2020-10-19,0.983670177191064,4086200000,0.2088344093390296,1.0047272769717412,1.0077533178480966,0.9924276026285993,0.9659519335146428,True,True,False,False
2020-10-20,1.0047272769717412,3901260000,0.1917253142728197,0.9978043170148004,1.006467970910105,0.9847696275471087,0.97851948232998,False,True,False,False
2020-10-21,0.9978043170148004,4097750000,0.1832546744186218,1.0052189453829945,0.9899317724039169,0.9521096997287201,1.0022936580935862,True,False,False,True
2020-10-22,1.0052189453829945,4163630000,0.17553978141542145,1.0034457896215134,0.9818126011657775,0.9584825784930608,1.0164934602387732,True,False,False,True
2020-10-23,1.0034457896215134,3646570000,0.17564921609295672,0.9814104617373514,0.943913960622037,0.9436051930662929,1.0127114119911467,False,False,False,True
2020-10-26,0.9814104617373514,3988080000,0.18126419142002131,0.9969743925997584,0.9732840924794985,0.9733223168684229,1.0439668682758152,False,False,False,True
2020-10-27,0.9969743925997584,3946990000,0.1808685311192248,0.9647120931494568,0.9643965222315287,0.9936531905104579,1.0456693052720987,False,False,False,True
2020-10-28,0.9647120931494568,5129860000,0.20749626960043216,1.01194730711733,1.011987049950627,1.0527081683750987,1.0922125446724729,True,True,True,True
2020-10-29,1.01194730711733,4903070000,0.20960933078085356,0.9878704937298156,1.0178392863077057,1.060523668397727,1.0685475709266463,False,True,True,True
2020-10-30,0.9878704937298156,4840450000,0.21005074452031464,1.0123181934947216,1.0530526367295012,1.0732363698638514,1.0963895582820589,True,True,True,True
2020-11-02,1.0123181934947216,4310590000,0.2104368471136034,1.017799313644932,1.0604820194306153,1.0725808400599353,1.0956637585190199,True,True,True,True
2020-11-03,1.017799313644932,4220070000,0.21450372152780925,1.0220470384309444,1.041636490994788,1.0523483598285626,1.0713441926177445,True,True,True,True
2020-11-04,1.0220470384309444,4783040000,0.210340995284384,1.0194601909718188,1.0310910020212343,1.0375264270613107,1.036112143670283,True,True,True,True
2020-11-05,1.0194601909718188,4841190000,0.21624691028979054,0.999712287598456,1.0099930208377845,1.007565981569315,1.0203449700180887,False,True,True,True
2020-11-06,0.999712287598456,4833950000,0.21267669942157985,1.0116998723443056,1.0180142700829764,1.021573242454637,1.013705890398468,True,True,True,True
2020-11-09,1.0116998723443056,8556610000,0.21053528817718056,0.9986001971553304,0.9962005351358968,1.0215209125475286,1.0076299112801015,False,False,True,True
2020-11-10,0.9986001971553304,6024230000,0.2098054896317719,1.0076518884341692,1.0111746339757388,1.0180508978911476,1.02535022972588,True,True,True,True
2020-11-11,1.0076518884341692,4609970000,0.2096598669151342,0.9900214406072788,1.0151847642932716,0.9986368700072212,1.0159516998538902,False,True,False,True
2020-11-12,0.9900214406072788,4890120000,0.2122959199173467,1.013610365817456,1.0205031933751953,1.0126830288859798,1.0286513184865183,True,True,True,True
2020-11-13,1.013610365817456,4709670000,0.2123304252321096,1.01164804819882,0.9951578037181146,0.9922987880562874,1.0101753064725323,True,False,False,True
2020-11-16,1.01164804819882,5281980000,0.2090569934268944,0.9952080421074688,0.9875817155650399,0.9864016476835652,1.0097989748849567,False,False,False,True
2020-11-17,0.9952080421074688,4799570000,0.20454643998546115,0.988436167589686,0.9855964626973593,1.0071699085476502,1.016478599706887,False,False,True,True
2020-11-18,0.988436167589686,5274450000,0.20338983400197205,1.0039464206133208,1.002746798438249,1.017338464427559,1.0277286499485674,True,True,True,True
2020-11-19,1.0039464206133208,4347200000,0.2025984054083821,0.9932074586738212,1.0149474994904897,1.0157682997987088,1.0327342980063487,False,True,True,True
2020-11-20,0.9932074586738212,4218970000,0.20266565534744765,1.0056359169538502,1.0202696245158174,1.0180152577342774,1.037784536505563,True,True,True,True
2020-11-23,1.0056359169538502,5036290000,0.19781728436903093,1.0161617178044438,1.0169835000656866,1.023719878465671,1.0348446859478029,True,True,True,True
2020-11-24,1.0161617178044438,6267570000,0.20179523318351067,0.9984155844870318,0.9962095059429336,1.0092424238256483,1.0102904486701638,False,False,True,True
2020-11-25,0.9984155844870318,4902560000,0.20061604814453984,1.0023969253233782,1.0090366839777938,1.010213105946854,1.0105933078947005,True,True,True,True
2020-11-27,1.0023969253233782,2778450000,0.20044090639454995,0.9954045102862562,1.0084268968076189,1.0167026261904433,1.0069014800665135,False,True,True,True
2020-11-30,0.9954045102862562,6291400000,0.20119442049671585,1.0112711679547606,1.0124501950779068,1.019419432686387,1.0071404312422858,True,True,True,True
2020-12-01,1.0112711679547606,5403660000,0.19592619292700644,1.0017911507324333,1.0100124233777932,1.0108670425534818,1.0087837376619473,True,True,True,True
2020-12-02,1.0017911507324333,5029620000,0.19579383971331465,0.999375853431852,1.0062550933358043,1.0010384272596693,1.0087653072627218,False,True,True,True
2020-12-03,0.999375853431852,5091760000,0.1955404673738418,1.0088362351093074,1.0096898590565957,1.0003763581620633,1.0152070515337963,True,True,True,True
2020-12-04,1.0088362351093074,5086370000,0.1962978437261068,0.998064404507018,0.9928902009126497,0.9903598693743378,1.002781742684747,False,False,False,True
2020-12-07,0.998064404507018,4788560000,0.19666018514462466,1.0027871374554438,0.9935373080965124,0.9879549074204488,1.0008017421640543,True,False,False,True
2020-12-08,1.0027871374554438,4549670000,0.18653329271398986,0.992050779931123,0.989522587615639,0.9979390910932541,0.9959511108109934,False,False,False,False
2020-12-09,0.992050779931123,5209940000,0.18842872320453652,0.9987148839311482,0.9931033919440647,1.0077188645237174,1.0046803273778735,False,False,True,True
2020-12-10,0.9987148839311482,4618240000,0.15082167158635448,0.998735039938933,1.007229901038685,1.0148251138191438,1.0095308197704544,False,True,True,True
2020-12-11,0.998735039938933,4367150000,0.14952836963085578,0.9956407330774733,1.0102935476298365,1.0125427874195436,1.019626254961158,False,True,True,True
2020-12-14,0.9956407330774733,4594920000,0.1441000178984513,1.0129212143145012,1.0205593435485774,1.013003462655141,1.0218095183263018,True,True,True,True
2020-12-15,1.0129212143145012,4360280000,0.144424069054517,1.0017728480872188,1.004003118047323,0.9980079142103928,1.0101282405227072,True,True,False,True
2020-12-16,1.0017728480872188,4056950000,0.13817056303927944,1.0057576388007037,0.9983113447909716,0.9969847372587591,1.0148331473561072,True,False,False,True
2020-12-17,1.0057576388007037,4184930000,0.12640063794205705,0.9964888998732028,0.9905385656873913,0.9947830478605667,0.9941356300101015,False,False,False,False
2020-12-18,0.9964888998732028,7068340000,0.11700888627024968,0.9960937184080488,0.9947700577719911,1.0069957216915906,1.0047042521586995,False,False,True,True
2020-12-21,0.9960937184080488,4732160000,0.11805287292163245,0.9979268833966636,1.0022030246933633,1.0086930163575942,1.0144035594816672,False,True,True,True
2020-12-22,0.9979268833966636,4023940000,0.11466055274837104,1.0007458112528005,1.0130449168217055,1.0121445192365068,1.0316034128322928,True,True,True,True
2020-12-23,1.0007458112528005,3772630000,0.11439217530442528,1.0035365757816377,1.0100352031566313,1.0179023905084272,1.0364958360546448,True,True,True,True
2020-12-24,1.0035365757816377,1885090000,0.1130381930401534,1.0087225159732762,1.0078259601518744,0.9993491868886811,1.026073031492873,True,True,False,True
2020-12-28,1.0087225159732762,3527460000,0.10988932771426033,0.9977726377109568,1.0055443116593847,0.9977244495845109,1.0176234686884258,False,True,False,True
2020-12-29,0.9977726377109568,3387030000,0.10461284833536208,1.0013415471795313,0.9929193139864342,1.0056613290976213,1.0222160212930365,True,False,True,True
2020-12-30,1.0013415471795313,3145200000,0.0999268533020966,1.0064388377402171,0.9986120191637815,1.0192254102314011,1.0170148229922504,True,False,True,True
2020-12-31,1.0064388377402171,3172510000,0.09959840546249524,0.9852452164097047,0.9978887507421317,1.018266432734214,1.003242751066939,False,False,True,True
2021-01-04,0.9852452164097047,5006680000,0.10354384504743357,1.007082539553862,1.0278707794576625,1.026741248159107,1.0265520922000182,True,True,True,True
2021-01-05,1.007082539553862,4582620000,0.10464919026230088,1.0057099005597203,1.026247296651873,1.019944403599813,1.0335376161165162,True,True,True,True
2021-01-06,1.0057099005597203,6049970000,0.10245198114591728,1.0148473642926892,1.013732144476994,1.0164614982364588,1.0279952189619386,True,True,True,True
2021-01-07,1.0148473642926892,5080870000,0.10876321888573684,1.0054918909824149,0.9993164712037205,0.9978311105502667,1.009905909632235,True,False,False,True
2021-01-08,1.0054918909824149,4764180000,0.10085803521692836,0.9934452032588348,0.9961199368313167,0.9852458244872772,1.0080215861196231,False,False,False,True
2021-01-11,0.9934452032588348,4450500000,0.10326989799627752,1.0004158321511945,0.9989288374333153,0.9998157705659261,1.0131618771400217,True,False,False,True
2021-01-12,1.0004158321511945,4977210000,0.1032878341499469,1.0022756031663769,0.9913342926820282,1.013327405365162,0.986735732757373,True,False,True,False
2021-01-13,1.0022756031663769,4590420000,0.10168253409185143,0.9962465615353924,0.9971311131176109,1.0113469332045442,0.9941047393066372,False,False,True,False
2021-01-14,0.9962465615353924,5180140000,0.09868615844468344,0.9928099822423159,1.0148358336363206,1.0121010449106054,0.978580122986452,False,True,True,False
2021-01-15,0.9928099822423159,5353060000,0.10161533370801304,1.0081364028395143,1.0225091222716118,1.0231168314204209,1.0014887547269953,True,True,True,True
2021-01-19,1.0081364028395143,4982940000,0.10361855223160968,1.0139355762574005,1.0112032135533615,1.013348565772814,1.007212595191779,True,True,True,True
2021-01-20,1.0139355762574005,4551790000,0.1078508981405858,1.0003167309215053,1.000911250438101,0.9737580643067614,0.9943715357555459,True,True,False,False
2021-01-21,1.0003167309215053,4484460000,0.10744749734880964,0.9969894136363988,0.9991046100901356,0.9829512570495731,1.004845486845554,False,False,False,True
2021-01-22,0.9969894136363988,5080430000,0.10813082060835164,1.0036158033252895,0.976389246824783,0.9668798663011813,1.0118079797577488,True,False,False,True
2021-01-25,1.0036158033252895,6955860000,0.10471901804001996,0.9985111636786188,0.982367405378486,0.9788605992695882,1.015622406208499,False,False,False,True
2021-01-26,0.9985111636786188,6029090000,0.10477010398443017,0.9743221408866328,0.9648328925971911,0.9939448568949663,1.0160041770356552,False,False,False,True
2021-01-27,0.9743221408866328,9878040000,0.1311958484198614,1.0097606624773048,1.0061560692871063,1.0211689866347446,1.0424206229654176,True,True,True,True
2021-01-28,1.0097606624773048,6937960000,0.13272703092801702,0.9806884970612928,1.0102788735220654,1.0222739730367694,1.0340604850846757,False,True,True,True
2021-01-29,0.9806884970612928,6612570000,0.14081050974220632,1.0160517360213666,1.0312123072283972,1.0464671103644354,1.059390346342724,True,True,True,True
2021-02-01,1.0160517360213666,5392870000,0.1480772940746586,1.013898236818536,1.0259363092430565,1.0375557121885814,1.0420603837980211,True,True,True,True
2021-02-02,1.013898236818536,5495370000,0.15231676506376673,1.0010088048276278,1.0158168052248768,1.0221937062078081,1.0274468090666982,True,True,True,True
2021-02-03,1.0010088048276278,4846900000,0.15172547647169612,1.010853304161434,1.0223018821618879,1.0208110867141662,1.0218789244341628,True,True,True,True
2021-02-04,1.010853304161434,4856670000,0.1535026754541825,1.003897472454245,1.0101995485234025,1.0115296998248846,1.0090321147597716,True,True,True,True
2021-02-05,1.003897472454245,4838580000,0.15323471599288102,1.007399345996609,1.0059302825181444,1.0123493952655505,0.9973423072272265,True,True,True,False
2021-02-08,1.007399345996609,4635030000,0.1540467559516488,0.9988865024172602,1.0002017575895332,1.0043416190152696,0.9912605763116161,False,True,True,False
2021-02-09,0.9988865024172602,4554610000,0.15423983529745489,0.9996548400375329,1.0060339074920166,1.005139048330065,1.0036305714570608,False,True,True,True
2021-02-10,0.9996548400375329,4815380000,0.1529732059204401,1.001662455113712,1.0058083624049843,1.0010460679100126,0.9794009023294835,True,True,True,False
2021-02-11,1.001662455113712,4570080000,0.1525493430934124,1.0047109831017418,1.003817300670517,0.9975308831114448,0.973130799360634,True,True,False,False
2021-02-12,1.0047109831017418,4119260000,0.15279331011401026,0.9994307250885044,0.9946986273866977,0.9851759796484221,0.9916108192730054,False,False,False,False
2021-02-16,0.9994307250885044,5037360000,0.15229777440026232,0.999679600466868,0.9934190953036041,0.9869755046928361,0.9841580230840234,False,False,False,False
2021-02-17,0.999679600466868,4718280000,0.14438786313854246,0.9955841916094552,0.9860530660107395,0.9984992356276374,0.9716101166780706,False,False,False,False
2021-02-18,0.9955841916094552,4773430000,0.1447561183081024,0.9981451058643782,0.9916708610439018,0.9783774530719451,0.9628254687695612,False,False,False,False
2021-02-19,0.9981451058643782,4823940000,0.14458389892768192,0.9922671506203431,1.004791755722846,0.97553952046607,0.9834208323627808,False,True,False,False
2021-02-22,0.9922671506203431,5870190000,0.14113483350810765,1.0012562878885591,0.9878343866890236,1.0065316651618725,0.9857732490648776,True,False,True,False
2021-02-23,1.0012562878885591,6280650000,0.1404093011009733,1.0113516619131904,0.9819084498514699,0.9971453378575088,0.9984721889435944,True,False,False,False
2021-02-24,1.0113516619131904,5942350000,0.14214010469521665,0.9755211530966036,0.9939853723031615,0.97307046616549,0.9932185773278338,False,False,False,False
2021-02-25,0.9755211530966036,6513060000,0.1603641952340723,0.9952498341750796,1.0106937487922198,0.9841043104033589,1.0287255767312382,False,True,False,True
2021-02-26,0.9952498341750796,6512950000,0.16090229068456752,1.023790719336683,1.002248665101085,1.008078926308332,1.0346850688112508,True,True,True,True
2021-03-01,1.023790719336683,5071540000,0.17446002951166065,0.9919191556760691,0.9658236412750971,0.9793762910641698,1.017202228703528,False,False,False,True
2021-03-02,0.9919191556760691,5493690000,0.17484121008596795,0.9869337956587232,0.9926749675088946,1.0013306496412413,1.0238793475424321,False,False,True,True
2021-03-03,0.9869337956587232,6150790000,0.1780379910081025,0.9865827861728084,1.000426732849528,1.020705706177416,1.040421811022797,False,True,True,True
2021-03-04,0.9865827861728084,7142240000,0.17740679152556552,1.0194959758204258,1.0283855251600784,1.0453420088258634,1.0390052196249404,True,True,True,True
2021-03-05,1.0194959758204258,6842570000,0.18679268289079665,0.9946407283820152,1.0148024175286445,1.026392916078856,1.0185218925855164,False,True,True,True
2021-03-08,0.9946407283820152,5852240000,0.18724191086137001,1.0141546835542414,1.0308765226948593,1.0386224763499812,1.031203632224214,True,True,True,True
2021-03-09,1.0141546835542414,5496340000,0.19150583388951786,1.0060302830130257,1.0175205912102885,1.022518733356729,1.0090518753999547,True,True,True,True
2021-03-10,1.0060302830130257,5827250000,0.1921535827008235,1.0103954796463537,1.0179875397877813,1.019316150312531,0.997519756028121,True,True,True,False
2021-03-11,1.0103954796463537,5300010000,0.1773293501312597,1.0010153985185335,1.0059324658445323,0.9939380708443541,0.9924302040443315,True,True,False,False
2021-03-12,1.0010153985185335,4469240000,0.17567731379790724,1.0064919585934766,1.007805565840125,0.9923313739114554,1.0079120745357992,True,True,False,True
2021-03-15,1.0064919585934766,4882190000,0.16481823786201732,0.9984303113677708,0.9865253694941215,0.9928570348758105,1.0005417063498059,False,False,False,True
2021-03-16,0.9984303113677708,4604870000,0.1598477924433526,1.00287934267206,0.9874807896616201,0.9868297200653083,0.9989502133640862,True,False,False,False
2021-03-17,1.00287934267206,4541620000,0.15566316092632895,0.9852394995621672,0.9915629120409047,0.9786166497237122,0.9996904975189477,False,False,False,False
2021-03-18,0.9852394995621672,4043170000,0.16248872103528955,0.9993972611136368,0.9987383347039684,0.9984829368707634,1.026666087764911,False,False,False,True
2021-03-19,0.9993972611136368,7725050000,0.15968854863083334,1.007025120748256,0.9938769773325493,1.015701106539572,1.042117502747182,True,False,True,True
2021-03-22,1.007025120748256,4311380000,0.16053828593608915,0.9923691629933588,0.992115393887717,1.007739957722067,1.0338401102372996,False,False,True,True
